"0","67","15","true","0","112","55","true","0","71","105","true"
"1","83","15","true","1","109","55","true","1","58","105","true"
"2","93","15","true","2","115","55","true","2","42","105","true"
"3","101","15","true","3","116","55","true","3","33","105","true"
"4","115","15","true","4","103","55","true","4","32","105","true"
"5","130","15","true","5","99","55","true","5","21","105","true"
"6","140","15","true","6","91","55","true","6","19","105","true"
"7","141","15","true","7","87","55","true","7","22","105","true"
"8","152","15","true","8","78","55","true","8","20","105","true"
"9","163","15","true","9","67","55","true","9","20","105","true"
"10","168","15","true","10","62","55","true","10","20","105","true"
"11","168","15","true","11","62","55","true","11","20","105","true"
"12","172","15","true","12","58","55","true","12","20","105","true"
"13","180","15","true","13","53","55","true","13","17","105","true"
"14","186","15","true","14","49","55","true","14","15","105","true"
"15","187","15","true","15","47","55","true","15","16","105","true"
"16","187","15","true","16","49","55","true","16","14","105","true"
"17","186","15","true","17","46","55","true","17","18","105","true"
"18","191","15","true","18","40","55","true","18","19","105","true"
"19","191","15","true","19","39","55","true","19","20","105","true"
"20","191","15","true","20","36","55","true","20","23","105","true"
"21","192","15","true","21","37","55","true","21","21","105","true"
"22","191","15","true","22","39","55","true","22","20","105","true"
"23","192","15","true","23","38","55","true","23","20","105","true"
"24","192","15","true","24","37","55","true","24","21","105","true"
"25","193","15","true","25","37","55","true","25","20","105","true"
"26","200","15","true","26","34","55","true","26","16","105","true"
"27","200","15","true","27","33","55","true","27","17","105","true"
"28","206","15","true","28","26","55","true","28","18","105","true"
"29","209","15","true","29","25","55","true","29","16","105","true"
"30","211","15","true","30","25","55","true","30","14","105","true"
"31","212","15","true","31","23","55","true","31","15","105","true"
"32","210","15","true","32","26","55","true","32","14","105","true"
"33","211","15","true","33","27","55","true","33","12","105","true"
"34","212","15","true","34","26","55","true","34","12","105","true"
"35","211","15","true","35","27","55","true","35","12","105","true"
"36","214","15","true","36","24","55","true","36","12","105","true"
"37","211","15","true","37","27","55","true","37","12","105","true"
"38","213","15","true","38","26","55","true","38","11","105","true"
"39","217","15","true","39","24","55","true","39","9","105","true"
"40","218","15","true","40","23","55","true","40","9","105","true"
"41","221","15","true","41","21","55","true","41","8","105","true"
"42","222","15","true","42","19","55","true","42","9","105","true"
"43","220","15","true","43","20","55","true","43","10","105","true"
"44","217","15","true","44","24","55","true","44","9","105","true"
"45","213","15","true","45","27","55","true","45","10","105","true"
"46","213","15","true","46","27","55","true","46","10","105","true"
"47","213","15","true","47","28","55","true","47","9","105","true"
"48","215","15","true","48","27","55","true","48","8","105","true"
"49","212","15","true","49","30","55","true","49","8","105","true"
"50","214","15","true","50","29","55","true","50","7","105","true"
"51","217","15","true","51","26","55","true","51","7","105","true"
"52","217","15","true","52","26","55","true","52","7","105","true"
"53","218","15","true","53","25","55","true","53","7","105","true"
"54","218","15","true","54","25","55","true","54","7","105","true"
"55","219","15","true","55","24","55","true","55","7","105","true"
"56","221","15","true","56","24","55","true","56","5","105","true"
"57","225","15","true","57","21","55","true","57","4","105","true"
"58","226","15","true","58","20","55","true","58","4","105","true"
"59","227","15","true","59","19","55","true","59","4","105","true"
"60","227","15","true","60","19","55","true","60","4","105","true"
"61","230","15","true","61","15","55","true","61","5","105","true"
"62","230","15","true","62","16","55","true","62","4","105","true"
"63","230","15","true","63","16","55","true","63","4","105","true"
"64","231","15","true","64","15","55","true","64","4","105","true"
"65","231","15","true","65","15","55","true","65","4","105","true"
"66","232","15","true","66","14","55","true","66","4","105","true"
"67","228","15","true","67","18","55","true","67","4","105","true"
"68","226","15","true","68","20","55","true","68","4","105","true"
"69","226","15","true","69","20","55","true","69","4","105","true"
"70","227","15","true","70","20","55","true","70","3","105","true"
"71","227","15","true","71","18","55","true","71","5","105","true"
"72","226","15","true","72","20","55","true","72","4","105","true"
"73","229","15","true","73","17","55","true","73","4","105","true"
"74","229","15","true","74","17","55","true","74","4","105","true"
"75","229","15","true","75","17","55","true","75","4","105","true"
"76","229","15","true","76","17","55","true","76","4","105","true"
"77","228","15","true","77","18","55","true","77","4","105","true"
"78","226","15","true","78","20","55","true","78","4","105","true"
"79","218","15","true","79","26","55","true","79","6","105","true"
"80","218","15","true","80","27","55","true","80","5","105","true"
"81","220","15","true","81","25","55","true","81","5","105","true"
"82","221","15","true","82","23","55","true","82","6","105","true"
"83","222","15","true","83","23","55","true","83","5","105","true"
"84","219","15","true","84","26","55","true","84","5","105","true"
"85","221","15","true","85","24","55","true","85","5","105","true"
"86","222","15","true","86","22","55","true","86","6","105","true"
"87","223","15","true","87","21","55","true","87","6","105","true"
"88","224","15","true","88","20","55","true","88","6","105","true"
"89","223","15","true","89","22","55","true","89","5","105","true"
"90","221","15","true","90","25","55","true","90","4","105","true"
"91","210","15","true","91","29","55","true","91","11","105","true"
"92","211","15","true","92","29","55","true","92","10","105","true"
"93","211","15","true","93","31","55","true","93","8","105","true"
"94","213","15","true","94","31","55","true","94","6","105","true"
"95","215","15","true","95","30","55","true","95","5","105","true"
"96","215","15","true","96","30","55","true","96","5","105","true"
"97","217","15","true","97","28","55","true","97","5","105","true"
"98","217","15","true","98","27","55","true","98","6","105","true"
"99","218","15","true","99","26","55","true","99","6","105","true"
"100","219","15","true","100","25","55","true","100","6","105","true"
"101","220","15","true","101","24","55","true","101","6","105","true"
"102","227","15","true","102","19","55","true","102","4","105","true"
"103","229","15","true","103","18","55","true","103","3","105","true"
"104","230","15","true","104","18","55","true","104","2","105","true"
"105","229","15","true","105","19","55","true","105","2","105","true"
