"0","81","15","true","0","77","55","true","0","92","105","true"
"1","29","15","true","1","123","55","true","1","98","105","true"
"2","11","15","true","2","139","55","true","2","100","105","true"
"3","6","15","true","3","134","55","true","3","110","105","true"
"4","5","15","true","4","132","55","true","4","113","105","true"
"5","7","15","true","5","149","55","true","5","94","105","true"
"6","7","15","true","6","140","55","true","6","103","105","true"
"7","12","15","true","7","148","55","true","7","90","105","true"
"8","16","15","true","8","128","55","true","8","106","105","true"
"9","19","15","true","9","125","55","true","9","106","105","true"
"10","17","15","true","10","123","55","true","10","110","105","true"
"11","16","15","true","11","108","55","true","11","126","105","true"
"12","15","15","true","12","108","55","true","12","127","105","true"
"13","14","15","true","13","113","55","true","13","123","105","true"
"14","15","15","true","14","95","55","true","14","140","105","true"
"15","16","15","true","15","93","55","true","15","141","105","true"
"16","16","15","true","16","97","55","true","16","137","105","true"
"17","21","15","true","17","99","55","true","17","130","105","true"
"18","21","15","true","18","108","55","true","18","121","105","true"
"19","22","15","true","19","110","55","true","19","118","105","true"
"20","24","15","true","20","114","55","true","20","112","105","true"
"21","30","15","true","21","114","55","true","21","106","105","true"
"22","30","15","true","22","116","55","true","22","104","105","true"
"23","30","15","true","23","111","55","true","23","109","105","true"
"24","29","15","true","24","108","55","true","24","113","105","true"
"25","30","15","true","25","108","55","true","25","112","105","true"
"26","34","15","true","26","109","55","true","26","107","105","true"
"27","36","15","true","27","114","55","true","27","100","105","true"
"28","37","15","true","28","113","55","true","28","100","105","true"
"29","39","15","true","29","116","55","true","29","95","105","true"
"30","41","15","true","30","118","55","true","30","91","105","true"
"31","43","15","true","31","116","55","true","31","91","105","true"
"32","44","15","true","32","115","55","true","32","91","105","true"
"33","45","15","true","33","116","55","true","33","89","105","true"
"34","49","15","true","34","115","55","true","34","86","105","true"
"35","51","15","true","35","115","55","true","35","84","105","true"
"36","54","15","true","36","112","55","true","36","84","105","true"
"37","53","15","true","37","115","55","true","37","82","105","true"
"38","51","15","true","38","116","55","true","38","83","105","true"
"39","53","15","true","39","118","55","true","39","79","105","true"
"40","55","15","true","40","116","55","true","40","79","105","true"
"41","57","15","true","41","115","55","true","41","78","105","true"
"42","58","15","true","42","118","55","true","42","74","105","true"
"43","61","15","true","43","116","55","true","43","73","105","true"
"44","63","15","true","44","112","55","true","44","75","105","true"
"45","64","15","true","45","108","55","true","45","78","105","true"
"46","70","15","true","46","105","55","true","46","75","105","true"
"47","72","15","true","47","103","55","true","47","75","105","true"
"48","75","15","true","48","102","55","true","48","73","105","true"
"49","76","15","true","49","103","55","true","49","71","105","true"
