"0","14","15","true","0","19","55","true","0","17","105","true"
"1","8","15","true","1","24","55","true","1","18","105","true"
"2","6","15","true","2","28","55","true","2","16","105","true"
"3","7","15","true","3","25","55","true","3","18","105","true"
"4","4","15","true","4","20","55","true","4","26","105","true"
"5","5","15","true","5","20","55","true","5","25","105","true"
"6","2","15","true","6","21","55","true","6","27","105","true"
"7","2","15","true","7","18","55","true","7","30","105","true"
"8","2","15","true","8","14","55","true","8","34","105","true"
"9","0","15","true","9","12","55","true","9","38","105","true"
"10","1","15","true","10","11","55","true","10","38","105","true"
"11","1","15","true","11","9","55","true","11","40","105","true"
"12","2","15","true","12","9","55","true","12","39","105","true"
"13","2","15","true","13","10","55","true","13","38","105","true"
"14","1","15","true","14","11","55","true","14","38","105","true"
"15","1","15","true","15","12","55","true","15","37","105","true"
"16","1","15","true","16","12","55","true","16","37","105","true"
"17","1","15","true","17","10","55","true","17","39","105","true"
"18","1","15","true","18","9","55","true","18","40","105","true"
"19","2","15","true","19","9","55","true","19","39","105","true"
"20","2","15","true","20","8","55","true","20","40","105","true"
"21","2","15","true","21","9","55","true","21","39","105","true"
"22","1","15","true","22","10","55","true","22","39","105","true"
"23","1","15","true","23","11","55","true","23","38","105","true"
"24","1","15","true","24","11","55","true","24","38","105","true"
"25","1","15","true","25","11","55","true","25","38","105","true"
"26","1","15","true","26","10","55","true","26","39","105","true"
"27","1","15","true","27","10","55","true","27","39","105","true"
"28","1","15","true","28","10","55","true","28","39","105","true"
"29","2","15","true","29","12","55","true","29","36","105","true"
"30","3","15","true","30","11","55","true","30","36","105","true"
"31","3","15","true","31","12","55","true","31","35","105","true"
"32","3","15","true","32","12","55","true","32","35","105","true"
"33","4","15","true","33","11","55","true","33","35","105","true"
"34","4","15","true","34","11","55","true","34","35","105","true"
"35","3","15","true","35","11","55","true","35","36","105","true"
"36","4","15","true","36","12","55","true","36","34","105","true"
"37","5","15","true","37","12","55","true","37","33","105","true"
"38","5","15","true","38","11","55","true","38","34","105","true"
"39","6","15","true","39","12","55","true","39","32","105","true"
"40","7","15","true","40","12","55","true","40","31","105","true"
"41","8","15","true","41","13","55","true","41","29","105","true"
"42","9","15","true","42","16","55","true","42","25","105","true"
"43","10","15","true","43","16","55","true","43","24","105","true"
"44","14","15","true","44","12","55","true","44","24","105","true"
"45","15","15","true","45","12","55","true","45","23","105","true"
"46","17","15","true","46","11","55","true","46","22","105","true"
"47","17","15","true","47","11","55","true","47","22","105","true"
"48","17","15","true","48","10","55","true","48","23","105","true"
"49","17","15","true","49","10","55","true","49","23","105","true"
"50","18","15","true","50","10","55","true","50","22","105","true"
"51","18","15","true","51","11","55","true","51","21","105","true"
"52","17","15","true","52","12","55","true","52","21","105","true"
"53","16","15","true","53","12","55","true","53","22","105","true"
"54","17","15","true","54","13","55","true","54","20","105","true"
"55","17","15","true","55","13","55","true","55","20","105","true"
"56","18","15","true","56","12","55","true","56","20","105","true"
"57","18","15","true","57","13","55","true","57","19","105","true"
"58","18","15","true","58","12","55","true","58","20","105","true"
"59","17","15","true","59","12","55","true","59","21","105","true"
"60","16","15","true","60","13","55","true","60","21","105","true"
"61","17","15","true","61","13","55","true","61","20","105","true"
"62","17","15","true","62","13","55","true","62","20","105","true"
